alert_type,src_asset_criticality,dst_asset_criticality,user_risk_score,event_count_24h,failed_login_ratio,geo_distance_km,rule_severity,rule_historical_fpr,detection_confidence,is_known_fp_source,hour_of_day,kill_chain_stage,priority
suspicious_process,1,3,13.702172471403184,35,0.7917762117295787,34.157226277378996,4,0.06416604653833304,0.8223520323684453,1,19,recon,1
malware_detected,2,4,17.874916658085095,5,0.1307301790499061,38.30863175527781,4,0.4960034231397792,0.5757613338272235,1,0,recon,1
failed_login_burst,5,2,35.0438630370815,6,0.0008492352528560594,135.6510783151739,4,0.4998328218234886,0.4815036358267703,1,1,lateral_movement,1
failed_login_burst,3,2,17.830693698989634,6,0.0013185156993592425,1336.5765136228765,3,0.3122296178101216,0.3870969122206004,1,5,recon,0
failed_login_burst,1,4,44.688921751246156,2,0.4853942097439281,7.135665555317769,4,0.567946415155265,0.6424490509273928,0,5,recon,1
failed_login_burst,3,5,18.18261822011302,0,0.20557852529506002,22.9257076811652,2,0.4284211031773655,0.6860657002671022,1,6,execution,1
data_exfil,3,2,44.45444920093416,2,0.004955273698190121,146.66499983657545,3,0.5330668977001001,0.5725149868018679,0,9,recon,1
failed_login_burst,3,2,27.040706277198545,1,0.001099791937732581,130.2211460372193,3,0.07100728095552968,0.5549002306647923,1,9,recon,1
malware_detected,4,3,32.67569336350979,2,0.06696083688357685,873.0548693899558,2,0.49786508343266683,0.4408115856750064,0,11,initial_access,1
data_exfil,2,3,62.86484189230912,4,0.03658161735982271,33.15777245507757,3,0.5639122183744438,0.39983110115508735,0,16,exfiltration,2
malware_detected,3,4,3.9653085966264947,2,0.036922713620575365,758.6545188049325,3,0.3700871567995831,0.23725622562941956,0,23,recon,1
failed_login_burst,1,1,9.503277617670626,2,0.16332397925821338,1089.472165248809,2,0.07162785626944668,0.5987502085039341,0,16,initial_access,1
policy_violation,2,2,16.126035327701377,2,0.11390338316049456,1585.147050942426,4,0.5138726166363511,0.3465428437629157,0,6,exfiltration,1
policy_violation,3,2,27.631811486892875,2,0.11309677929163252,6.122385030888315,2,0.5189996441054703,0.07872213463349508,0,3,initial_access,0
policy_violation,3,3,28.363737325600674,3,0.005198717589140986,44.08574139800251,4,0.23674586943844048,0.8546233622343709,1,9,initial_access,1
failed_login_burst,2,5,2.827243226180325,2,0.0023133411665277833,79.36015733608987,3,0.44189027354493593,0.3749187776771884,1,13,recon,0
failed_login_burst,3,2,8.143794603043021,3,0.031052157235572357,1188.5879314947676,2,0.21807090874713306,0.2708723920394311,0,9,initial_access,1
suspicious_process,3,2,25.254151912675958,3,0.00011437372968466714,185.60789740122632,2,0.1014452696655714,0.6956938660297517,1,12,initial_access,0
privilege_escalation,4,3,34.14491031610783,3,0.03585664857413103,1551.0891725743797,4,0.26712028781536246,0.7567735480141493,0,23,initial_access,2
privilege_escalation,3,5,33.34397142768641,5,0.17931633178663156,16.095662313732202,4,0.11990595724248222,0.5611373477762601,1,11,execution,2
malware_detected,4,4,12.204504686691902,3,0.0006189580961860875,2054.0874249108438,2,0.44404942890122023,0.6376968651711804,0,4,initial_access,1
data_exfil,2,2,3.8157602004247315,3,0.1237318927667064,2.565925071882105,3,0.3280309979036659,0.2641990998200296,1,0,execution,1
suspicious_process,3,3,24.205618907235078,2,0.11452711287414961,9.701546723248631,4,0.09303783056120582,0.6210462469425674,0,13,initial_access,2
privilege_escalation,3,4,10.11211804941108,4,0.018803069164938974,53.846316728891885,3,0.3300611779953205,0.6744729310936602,0,5,initial_access,2
suspicious_process,2,2,32.23602571372371,4,0.16499886617017578,24.56503804321516,2,0.24383867977414997,0.4764730712800668,0,20,recon,0
failed_login_burst,3,2,3.504036405909287,4,0.28535187509394644,0.29162366072779616,4,0.5486574465928018,0.32457067863496697,1,0,recon,0
malware_detected,3,4,53.81519598372506,2,0.18200278442559653,33.43976324436344,2,0.4293841966832457,0.13024226625941082,0,18,execution,1
data_exfil,3,4,5.126277589229644,26,0.42788906559490214,22.448323713976208,4,0.1396736014322767,0.630545454841639,0,4,initial_access,2
failed_login_burst,3,4,13.948116322891197,5,0.014994683226654476,71.05039648948069,2,0.5148211797467735,0.408242888839745,0,7,recon,1
failed_login_burst,2,4,3.433566646030118,2,0.0004370839037807742,56.92662233155904,2,0.07365743260577422,0.7120261076888804,0,3,lateral_movement,2
malware_detected,4,2,35.898949259111546,2,0.12358954964043199,105.23837255783432,3,0.36690574608459203,0.5610808761015716,0,7,execution,2
suspicious_process,3,4,22.565162940917347,49,0.5259460669849993,1491.3688858977257,4,0.39079719560703174,0.5160969392692373,0,4,exfiltration,2
malware_detected,2,4,12.547312722884001,1,0.06913589970595911,3303.342388350756,4,0.0596115953178094,0.10842042849221423,1,9,recon,2
suspicious_process,5,4,19.186664926520695,1,0.10085750245082045,14.642102905383759,2,0.034503862279783144,0.8254308540988121,1,0,initial_access,1
policy_violation,3,3,17.065687698312836,2,0.15309175543790712,430.561450268351,2,0.28677321969228453,0.30885617762149215,1,14,recon,0
malware_detected,5,3,14.003186594540043,7,0.09384933399524308,27.779407184696293,2,0.22574312496457183,0.3557560631446449,0,10,initial_access,2
policy_violation,2,1,9.71240963755156,3,0.016271280594039695,88.57821998129496,3,0.40025249046860245,0.35781510002871425,0,4,initial_access,0
failed_login_burst,4,3,38.56119674363704,2,0.0545466079524865,70.09047609891994,3,0.24504117983037946,0.42629272974778937,0,5,recon,1
failed_login_burst,2,2,2.7579202468766173,5,0.0017523901131755947,27.47375939740034,4,0.24312103706698893,0.6728072983360636,0,7,recon,1
policy_violation,4,3,20.151787409368037,3,0.24995041761390938,67.11514115074525,3,0.030802809529551854,0.9780929542025191,1,19,initial_access,1
policy_violation,4,4,5.052867181242527,5,0.005284344178196966,93.31700940973847,2,0.0652482817261463,0.4667034198471505,0,20,exfiltration,2
failed_login_burst,5,4,69.07447307930337,4,0.010831433497724106,682.1739169077639,2,0.22637628435276766,0.33397850640095966,0,10,recon,2
malware_detected,2,3,19.25685172310215,5,0.19994355678714876,4.76386789086709,4,0.43803096639992,0.7118229191640242,0,19,exfiltration,2
data_exfil,1,5,29.686825391088068,4,0.07905022650502624,56.91197532025232,3,0.011289506164333218,0.643785724752554,0,6,recon,2
suspicious_process,2,3,3.8698302183451077,0,0.06873467962759264,6.5307862500689335,2,0.06907140933020198,0.2806799715608511,1,18,execution,1
data_exfil,4,2,19.13346864231462,3,0.1900674768546951,1198.1559530020443,2,0.2773471712774197,0.41792265272499746,0,22,recon,1
malware_detected,4,1,7.80232027181783,28,0.7781685552346994,33.031604003340036,4,0.2332105883105407,0.7332262910876762,0,14,exfiltration,2
privilege_escalation,3,3,30.10881786171357,2,0.0181425464153426,1675.1632361361007,2,0.25576663408602324,0.5996873681751772,0,2,recon,1
malware_detected,2,3,2.956408868828988,2,0.00037420329051891517,647.6659084051184,4,0.5064627593939763,0.6074007758962439,0,7,initial_access,1
data_exfil,5,2,64.02168906349381,5,0.12095018985698751,92.41595219689493,2,0.36897218142505767,0.679636521949799,0,2,recon,2
suspicious_process,3,4,18.750093254718557,2,0.25923255103183657,748.9501943788371,2,0.37643133186684585,0.3576185591213636,0,3,exfiltration,1
malware_detected,4,1,2.826396122872388,4,0.11827903696690825,22.024240786035424,2,0.492011004718585,0.511389973674654,1,16,recon,0
failed_login_burst,5,1,13.95531788140043,2,0.08410635856099857,15.43770946009609,2,0.4273736414661603,0.9456197887153998,0,23,initial_access,1
failed_login_burst,3,3,16.111136476751046,2,0.01650530852779238,1085.2267066727609,4,0.27331942570314965,0.6575106016005973,0,16,exfiltration,2
policy_violation,4,2,28.04202613962413,3,0.018683567351306645,27.82649005761286,2,0.5492603908113883,0.6139864152888412,0,16,execution,1
policy_violation,2,4,35.93214732127335,7,0.0005110453571878453,65.77185465606202,4,0.10539233053645387,0.6529099496205609,0,0,exfiltration,2
failed_login_burst,2,3,39.75601833537663,2,0.2040678236217962,64.65850554722594,1,0.05380003987447058,0.5059320056620248,0,21,initial_access,1
failed_login_burst,4,3,20.212990512802502,57,0.23567996538145994,66.79950780660957,2,0.5299731679342325,0.730304310569602,1,6,initial_access,0
malware_detected,2,2,14.237717974657816,3,0.138859722936401,2467.3989203579226,4,0.5086933255386012,0.4947508586172138,0,21,recon,1
failed_login_burst,5,3,8.576177357441148,3,3.4907466148995606e-06,142.98598298604878,4,0.31917848780099883,0.5253675904186909,0,20,recon,2
policy_violation,1,2,31.309942634121523,3,0.3541660943199533,152.39561881326836,5,0.47336598318707873,0.6139155912433572,0,11,recon,1
privilege_escalation,2,5,21.473946303041156,0,0.3689115397593328,98.20405080198637,2,0.44326697051968333,0.58352753699321,0,19,lateral_movement,1
failed_login_burst,2,1,22.272485898448224,3,5.3775776842922576e-05,738.7928144614186,3,0.2187448030666313,0.6736368459705991,0,23,initial_access,1
suspicious_process,3,1,12.375294813553978,1,0.4012902819077957,738.5698344678519,3,0.364766103548745,0.3678173435263796,1,15,recon,0
failed_login_burst,2,5,61.111541112618895,4,0.04166697078918318,11.251249990472827,3,0.10784677590376437,0.13842936115797086,0,5,lateral_movement,2
privilege_escalation,4,1,36.88732748258471,1,0.006606822300259851,82.14561272546734,3,0.4132643558881381,0.432373596634935,0,20,initial_access,1
failed_login_burst,3,2,16.86126968423571,5,0.1811890990247836,114.85482579818789,3,0.4628993865791982,0.3376327923207759,0,15,exfiltration,1
failed_login_burst,2,3,46.87245349946073,1,0.018967485211704924,64.27716925928745,3,0.030696617548655873,0.72606480991939,0,10,initial_access,2
failed_login_burst,3,4,21.214937601039495,2,0.002272826323360514,34.90691141349091,3,0.06727669923912716,0.4784848436268605,0,3,lateral_movement,2
failed_login_burst,4,2,34.47757264160051,2,0.0453778017489897,48.035879842711495,4,0.2427015400930484,0.2674290565419502,0,7,exfiltration,2
failed_login_burst,5,3,8.327550468547221,0,0.17220184086640353,47.211754010358895,3,0.43073954163471395,0.5057748635849987,0,14,execution,2
failed_login_burst,2,4,22.998683521058133,3,0.16943120170459447,1.8682572700941609,3,0.40116068839611707,0.7276274632538031,0,16,execution,1
malware_detected,1,3,85.84612160514826,2,1.3992710720452536e-06,15.540529068955273,4,0.13621144892258588,0.6651681155602807,0,11,execution,2
data_exfil,4,2,10.361734957738202,0,0.033526796622300264,878.4856039953936,2,0.38913430926762516,0.29054147538098263,0,22,execution,2
privilege_escalation,4,2,6.815957727139647,37,0.41387899767853986,34.633582808832095,4,0.4980761627332973,0.4661701252984626,0,7,lateral_movement,1
privilege_escalation,4,1,25.7497805648305,5,0.01501131481294781,660.6274368484194,4,0.03358359153924815,0.5328530296988023,0,16,recon,2
malware_detected,2,2,20.447324972025406,5,0.035135218758997847,89.43441014271598,3,0.07814045925036966,0.5436903675698669,0,5,initial_access,2
suspicious_process,4,2,7.80511764956493,1,0.039479948026370594,90.38523437228726,2,0.4573669482716181,0.17234952323034144,0,11,exfiltration,1
suspicious_process,4,2,17.94191188638473,1,0.005527924314911614,9.234669168115966,3,0.29518795281354804,0.6450584400001389,0,11,initial_access,1
failed_login_burst,3,2,8.463586350422734,1,0.36115253541234,27.13513319748011,2,0.4317574204147264,0.6582513638612926,0,20,recon,0
failed_login_burst,2,5,11.856904317601185,5,0.016282404791265935,20.292167207756968,3,0.21606127600797778,0.5040814343664929,1,1,initial_access,1
failed_login_burst,3,3,6.39149211796706,1,0.119417454930195,25.774633193019415,3,0.4928132253987074,0.8221006698376453,0,2,initial_access,1
failed_login_burst,3,3,37.33508012891939,3,0.0012560512466735885,148.3579368542947,4,0.5833076609085365,0.17193055603291924,0,20,recon,1
malware_detected,3,4,18.449469153592787,2,0.00018523399726225062,39.31072673069391,2,0.05453206832195187,0.2040574629831638,1,9,initial_access,1
malware_detected,3,3,4.218426258294242,2,0.07467645403441824,44.697682707840066,4,0.40028927942542103,0.3109297108095418,1,21,execution,1
failed_login_burst,3,3,47.60991999530654,5,3.05083046298003e-05,19.99097398262417,4,0.23507432229612407,0.5397364039187301,0,20,initial_access,1
privilege_escalation,3,3,19.087002435812018,5,0.02687847773985886,1604.2713174581502,4,0.24792129944122718,0.7420232040636088,0,3,lateral_movement,2
malware_detected,3,4,6.9253826769108295,2,0.03600334344198071,185.7801132894326,2,0.3787526345503786,0.6485972479496327,0,11,initial_access,1
failed_login_burst,5,5,38.52634213046764,3,0.013438816802499483,142.01411192429617,3,0.26471349417511714,0.706471409842414,1,8,lateral_movement,1
policy_violation,4,3,67.7685920789352,2,0.006529481484556361,804.7409967783586,2,0.059171797275332276,0.8298221816064437,0,11,execution,2
failed_login_burst,4,2,21.58602621828585,64,0.8335777616434892,255.5403404634769,2,0.598016031153932,0.6587440304339471,0,6,initial_access,1
suspicious_process,3,2,35.817807889427094,3,0.12725155452229275,22.259879075758068,5,0.48855321472967156,0.25758704922076275,0,1,recon,1
failed_login_burst,1,5,30.797817898951124,0,0.09135201789270896,26.84066997427174,3,0.1332307358755581,0.16358430959608827,1,21,initial_access,1
policy_violation,4,3,25.676068632875516,1,0.055276823351084844,65.55143474276329,2,0.537055280397051,0.4880674733851811,0,14,lateral_movement,1
suspicious_process,2,3,27.425095451373256,4,0.04822168052491361,59.34614272216782,2,0.32755510901312573,0.7664397710142891,1,3,lateral_movement,0
suspicious_process,3,4,9.450075433730255,4,0.018991308792823944,61.40581950335752,3,0.5797302644582443,0.40070160338181715,0,9,recon,1
policy_violation,5,2,69.66059268780721,3,0.04112145058972653,87.56495802093391,4,0.2393237304233455,0.660265268973353,0,8,initial_access,2
policy_violation,2,2,5.07789948235116,6,0.11878976116390691,18.953291897310308,2,0.10399541861202442,0.3654284077353158,0,16,recon,0
data_exfil,1,2,8.469195665004948,7,0.027288795516140642,1892.9375511471192,1,0.38371696889510354,0.3926675039675146,0,12,recon,1
policy_violation,1,2,29.294080276336377,4,0.005138454618196128,4.349881175863255,3,0.3310302392814426,0.7128900079169954,0,12,initial_access,1
failed_login_burst,2,2,17.851582918527654,4,0.021724493498028585,31.677885141492318,2,0.5354081409513963,0.8793412219456304,0,1,recon,0
malware_detected,4,2,57.14497696954987,1,0.0598716632478348,156.40688279344027,3,0.261580874830673,0.6597644080046916,0,17,initial_access,2
malware_detected,4,2,8.114028556337091,23,0.788829276476752,4.9844963884890925,3,0.21344798041897142,0.3585831069919535,0,5,execution,2
suspicious_process,2,1,12.637279332698673,1,0.1940113573506666,41.14878770728297,2,0.4383811168033298,0.29068933497149785,0,10,recon,0
malware_detected,4,2,7.626758255157117,0,0.009418495357977244,1065.2618965960148,3,0.564160640972881,0.4935601268316808,0,16,recon,1
privilege_escalation,3,2,43.7869993644417,6,0.011600177367838672,894.9599846318457,2,0.5055668407263598,0.47479083376969744,0,21,execution,1
data_exfil,5,2,8.332951555510414,4,0.05056869401349636,8.678199129947256,4,0.04478573572365029,0.27294535919561186,0,21,initial_access,2
privilege_escalation,3,4,43.259407125439594,3,0.3269081207907397,9.30446105420868,4,0.4325268832899788,0.5402669882024768,1,21,recon,1
failed_login_burst,2,2,32.43828354876527,3,0.0016196849132346799,760.3316999537958,3,0.4354458785368422,0.8614366984811931,0,22,lateral_movement,0
malware_detected,4,2,16.617323847831464,2,0.1052679957039444,11.839713947453541,4,0.5013965169815398,0.31781970719454233,0,15,exfiltration,2
malware_detected,1,3,13.194809596548659,1,0.1197055354085397,63.453255072330286,3,0.552593327602656,0.6348617588280833,0,23,initial_access,1
failed_login_burst,1,5,22.592040535232492,2,0.029234158813070177,1045.86877397968,3,0.24235126108728347,0.1325158584488139,0,16,recon,1
privilege_escalation,3,3,31.039694372116777,3,0.06303140788943613,646.0380214459702,3,0.2755829637569952,0.8883886785332721,0,4,lateral_movement,2
privilege_escalation,2,3,40.01250159872121,3,0.15885607462522353,29.783628663521355,2,0.4698423116583151,0.7609329228003294,0,14,exfiltration,1
privilege_escalation,3,1,36.00170452938688,2,0.09729394007363243,29.51025982187996,5,0.59668365056275,0.6392569147570618,1,21,recon,1
privilege_escalation,4,3,10.662929374672977,3,0.04701513565774595,33.965755712688875,4,0.05679887199842376,0.6503751850808479,0,20,execution,2
data_exfil,4,2,50.1411475225874,2,0.2943854088585176,467.7088885737602,2,0.5232668525130206,0.09055896021886232,0,13,exfiltration,1
privilege_escalation,2,4,15.306117929584918,4,0.01112694577924189,57.92285894323065,2,0.3251697607903155,0.6065808052380574,0,15,initial_access,1
suspicious_process,4,2,36.87772273200939,1,0.018208472229030707,74.99950815258009,5,0.39955037594529863,0.14784420624017633,0,21,execution,2
suspicious_process,1,4,17.55018597110017,3,3.456509472351694e-07,9.476315413960336,2,0.39025808925253336,0.7340194273275625,0,11,recon,1
